id,Response
142,0.29580409783439243
143,0.0006752714139774356
144,0.07928332401976163
145,0.25423429395522923
146,0.0005540180351511031
147,0.000391409584905144
148,0.00042755796908466084
149,0.267150139118467
150,0.0005828965590407217
151,0.0009916456950900706
152,0.24274792390937877
153,0.28114709071348065
154,0.07326329317854471
155,0.0006812719932904456
156,0.0008212187449999843
157,0.0002637711459542142
158,0.07059011069899793
159,0.18810232372443433
160,0.23547401247321867
161,0.0006271225707164797
162,0.00037459271572592946
163,0.03122332697954703
164,0.03355519595723763
165,0.18258745697800938
166,0.24243870840698117
167,0.30737727981557117
168,0.000261412196910998
169,0.0006359204733971104
170,0.3062849582151593
171,0.21723228377059858
172,0.295823208195475
173,0.004336775735623192
174,0.01811002180395373
175,0.0009313763411905685
176,0.0003543557253485337
177,0.0007403753018423796
178,0.0010504628071169898
179,0.0004205783067195184
180,0.0005643903727057412
181,0.0005263162767062246
182,0.19277081500796558
183,0.0006565288572615069
184,0.1129701896429756
185,0.016943258730933965
186,0.058131327897500286
187,0.352508862003957
188,0.4543746915502412
189,0.009906298424864818
190,0.000582885821617252
191,0.362407415681338
192,0.039337673016303296
193,0.00063243157743713
194,0.0012635693328915424
195,0.3160158295409569
196,0.3051625489922588
197,0.0005573782024628815
198,0.0007614823924824444
199,0.00039546592428699016
200,0.0005463432352924689
201,0.0003648986286236947
202,0.00047957028005697665
203,0.3199419578519859
204,0.0008028076813035689
205,0.0005526647088988573
206,0.0008142413639046847
207,0.19594677699429494
208,0.42982189135763593
209,0.1739126248895361
210,0.0005354893292836207
211,0.50329436630357
212,0.00039361409472021976
213,0.2827332571096217
214,0.4479451206413597
215,0.3972029514022766
216,0.0006069574363840134
217,0.40212983805297575
218,0.14911207826262424
219,0.0009781284458693338
220,0.3623605964870075
221,0.34711137304040024
222,0.0007027870729081608
223,0.0004958645530986812
224,0.00045883557228361253
225,0.086663146836525
226,0.046101825024154365
227,0.0005376535007190588
228,0.0004676952949831562
229,0.31362262406730085
230,0.0003773861994766867
231,0.007225984031923479
232,0.0005014186378352272
233,0.0004914667604934848
234,0.31803273999835535
235,0.00140054875735319
236,0.2370935844000535
237,0.36790302432716926
238,0.23899681972326514
239,0.0005346339512587143
240,0.0005784148343660758
241,0.0009674192348580065
242,0.0004473080551668701
244,0.2778532575062994
245,0.3447783054717109
246,0.03195082066743898
247,0.4659115258260185
248,0.0005221187167656148
249,0.13131353807026167
250,0.0007583029585155385
251,0.28598783925028126
252,0.35306479963592097
253,0.12357126035853079
254,0.25427017850998335
255,0.048342689330092045
256,0.2863674140833895
257,0.0005603734645342826
258,0.10885008128111824
259,0.18707435489463262
260,0.0005784148343660758
261,0.19990088412783885
262,0.0005032917191613933
263,0.18092111584110032
264,0.23007573472677106
266,0.04466173581037046
267,0.008424882989488755
268,0.012950975722817774
269,0.3582761034451516
270,0.4120415128398226
271,0.10018430232382533
272,0.0005758136226208879
273,0.0005034401719643775
274,0.4048152716093533
275,0.4327681270240403
276,0.0004833109661242431
277,0.0005802863229916515
278,0.42583364816603847
279,0.069888069566756
280,0.00047592054630943027
281,0.0008139170071832392
282,0.5049549154531132
283,0.09109308307416837
284,0.21303948206334766
285,0.0010297071479853338
286,0.096402386047881
287,0.21141851075151746
288,0.04030740693396104
289,0.025596177658051562
290,0.015775647257332572
291,0.3161230784081112
292,0.2960756305931173
293,0.0005915120684006025
294,0.000475824537706081
295,0.05753265092380599
296,0.0006405411265801624
297,0.04595901907183267
298,0.17823049199205698
299,0.0004982900935601736
300,0.3455749553985746
301,0.432725837318612
302,0.15553015332387934
303,0.19296957799860748
304,0.00048274078107340745
305,0.0012173487901602485
306,0.0005934918472018325
307,0.31531718026345673
308,0.0005096793848041731
309,0.0005292585799055108
310,0.0005987617126151244
311,0.03398315544842243
312,0.4704395307616113
313,0.0005690854105606171
314,0.18179340937181596
315,0.24569843032280447
316,0.011753813807319886
317,0.000549886574434321
318,0.45586127879567756
319,0.3198661934803261
320,0.4053467886818963
321,0.41157876742639576
322,0.18243370994230454
323,0.001051820684678992
324,0.0003794398295410024
325,0.0005467726261153422
326,0.000657542963078253
327,0.23725415306872136
328,0.3760496525377168
329,0.001762025036997303
330,0.0004858840207279073
331,0.36889252981462645
332,0.1659660422405239
333,0.2958838233394793
334,0.0009609581860628042
335,0.09686530712829114
336,0.07550470895502676
337,0.0007468708179971832
338,0.10481874321992075
339,0.1913958876504716
340,0.304271478853206
341,0.3586269532503835
342,0.2053862589060825
343,0.0004931719210620468
344,0.11879095067072211
345,0.2699459579278874
346,0.0008545210835918187
347,0.008040160866102469
348,0.00040478066336139976
349,0.10775044947755946
350,0.0255348688647802
351,0.00035911806194406583
352,0.22682697351754785
353,0.3607938589767096
354,0.025635225281734748
355,0.20359739185026082
356,0.0014687022761345223
357,0.0007193172074225581
358,0.0004912027372982666
359,0.28130480390954143
360,0.2959409396013521
361,0.0006856010454111573
362,0.31391622053799684
363,0.015813614348178878
364,0.14616599359030633
365,0.26481940304214935
366,0.12756156024820245
367,0.0002873894028118062
368,0.0005094197269305776
369,0.0008120555650800968
370,0.35832956723623227
371,0.28997338423415636
372,0.0006051364987274514
373,0.35580212855326454
374,0.07760199944908686
375,0.2793893242482544
376,0.21968319318769322
377,0.18623167869417712
378,0.0005097171461195612
379,0.47792945569139206
380,0.0007147892576064719
381,0.000429672662956954
382,0.34929607430777865
383,0.008127297523790577
384,0.019265955538435485
385,0.0009503421170446951
386,0.299723943057085
387,0.25331798356539614
388,0.3107370756062057
389,0.28616957382510994
390,0.0006108465475857075
391,0.0005492851623135572
392,0.0007450635750138917
393,0.17853352334989817
394,0.27830780039820574
395,0.250155060378635
396,0.0009903833656375782
397,0.10004314943911453
398,0.3588536998200074
399,0.05254549440542338
400,0.34551578882757344
401,0.11002811719534696
402,0.10487160896407123
403,0.53578429175651
404,0.2826742882473994
405,0.2815007902341154
406,0.0007571164598559801
407,0.000498495015663786
408,0.27148487735383414
409,0.38450610015698694
410,0.0005925532643399771
411,0.0006385661264312362
412,0.1629685966197438
413,0.0004201880243006562
414,0.0006582207806223893
415,0.35963429008649983
416,0.35379587724662814
417,0.00047410954587177927
418,0.05836047321803691
419,0.09960209622598912
420,0.0006381969046408392
421,0.2041497475378603
422,0.0005009176802109117
423,0.22359005972238197
424,0.24208388603304717
425,0.0005052195539272658
426,0.00040137252766279973
427,0.14741896064764437
428,0.0006880073864158911
429,0.04012559599981828
430,0.0010359939158383678
431,0.00047592054630943027
432,0.047115841241260094
433,0.1800894032521738
434,0.14984505961898753
435,0.016856074885984083
436,0.3453643403774222
437,0.1599122475893805
438,0.2894232527848673
439,0.01371266328610736
440,0.0003766415730381678
441,0.25015566030662223
442,0.0009246404429310684
443,0.0006329837471199423
444,0.0026847504551057826
445,0.2727231927606397
446,0.299631082727578
447,0.00046985589122242396
448,0.0006051364987274514
449,0.35470413654303135
450,0.25265185275894503
451,0.01099471847379785
452,0.018554530750064482
453,0.3009529510492624
454,0.0009798569309018032
455,0.0004456353157978656
456,0.0005828965590407217
457,0.0006743068026438705
458,0.40552232981780884
459,0.0330407978640653
460,0.0005583910133021111
461,0.2018628711946557
462,0.0005792361870799139
463,0.0004377093270406961
464,0.20966280612146526
465,0.14049454433571223
466,0.003313336190336187
467,0.33604025464752246
468,0.0006961655118116956
469,0.0009516410818226552
470,0.0004682242021981851
471,0.29567122258301554
472,0.14557691070533163
473,0.28180672926640254
474,0.3899503743646587
475,0.04539490994885018
476,0.0003794398295410024
477,0.0005160044291154211
478,0.0007150350048099432
479,0.14822716154533733
480,0.0003789999709702461
481,0.24766808815768598
482,0.0004985752803201634
483,0.0012324391689825095
484,0.0006531622909992957
485,0.29925523506229007
486,0.24390946267127203
487,0.35215629406735005
488,0.0005594199962696276
489,0.0005800304030317512
490,0.33560222742920337
491,0.29499442050682123
492,0.0007336433216752223
493,0.3516179004719787
494,0.00047120357962422737
495,0.3289307683614769
496,0.37694851542573987
497,0.027310985328741915
498,0.000957185476100539
499,0.000641395520657769
500,0.0004955018714285483
501,0.4678205026794028
502,0.039722570459769825
503,0.001040656189729682
504,0.0005292585799055108
505,0.1242905804278902
506,0.00048262944431344686
507,0.0004719860072566972
508,0.10833305038849683
509,0.00044885098776523954
510,0.0004054521033197986
511,0.00060305333430126
512,0.0007892675732096902
513,0.0006239642742277165
514,0.5742294754782951
515,0.00040205345999026607
516,0.37976032881355193
517,0.43132022029112893
518,0.027775449863592483
519,0.000945595516467816
520,0.0008189325870753597
521,0.00041421290976540587
522,0.3023339000494119
523,0.0005751346617912132
524,0.3771190177407244
525,0.0005581669325412185
526,0.29548634828396114
527,0.09893196886790899
528,0.000927434144846992
529,0.0005725133563936801
530,0.08392331556614142
531,0.0006192726311043526
532,0.00057603465737723
533,0.09642414622196202
534,0.0006034575791543454
535,0.0011014989587157123
536,0.05206458499123137
537,0.4462680990739472
538,0.00036753375487718655
539,0.14816013584312251
540,0.1887377164167313
541,0.2018628711946557
542,0.0005636815604893109
543,0.03308159069775613
544,0.030025385889531183
545,0.3929375414329374
546,0.007806959878756922
547,0.000879764766977387
548,0.17437634776896546
549,0.33986361842353735
550,0.3532445748347076
551,0.006974593015236038
552,0.24031253678218084
553,0.3109381084268627
554,0.3214040877715857
555,0.06674080387745811
556,0.0007335410696137706
557,0.06528106538119913
558,0.25649517435746394
559,0.3062090173276063
560,0.3350959998874313
561,0.22197616926876992
562,0.1336185173127509
563,0.00046649793958955396
564,0.0005657645427004634
565,0.09132059360029836
566,0.0006385567243832519
567,0.0005914555087028794
568,0.0005604544894286938
569,0.2887589800730501
570,0.01919428070081949
571,0.09596246068902126
572,0.00044434013939027156
573,0.08798374253634826
574,0.32818199984673196
575,0.07300755562469712
576,0.0005872562880088938
577,0.0006002322926423329
578,0.0006962068431737349
579,0.00042963019415203556
580,0.0005125410959197497
581,0.02255854602835111
582,0.011953865363201453
583,0.00043941732104130877
584,0.2844910261014047
585,0.13845183177637968
586,0.0007532592840637235
587,0.0004277963707284497
588,0.0009323327562415353
589,0.0005321319294462539
590,0.275133902988511
591,0.10495394875724992
592,0.0007073337100947745
593,0.17982529226086585
594,0.0005292259449427663
595,0.000770839431489938
596,0.000668508169485548
597,0.0004600202290919762
598,0.00048262231782825567
599,0.0002897608142381976
600,0.0005535626098618779
601,0.000680052743878491
602,0.0005727877680271094
603,0.0011484277468844018
604,0.000399088501232871
605,0.0007179358376290168
606,0.1388461441811189
607,0.17573048978564682
608,0.0004755639811703303
609,0.0006303738185751385
610,0.3214040877715857
611,0.22918744134687086
612,0.2990634068913169
613,0.12370732383875252
614,0.42504119770278076
615,0.4161066673346524
616,0.0009302062251661026
617,0.17900000152138454
618,0.018374609390768872
619,0.37099561821168253
620,0.21458452271064274
621,0.000382869700343524
622,0.39940498880983766
623,0.12523619783062043
624,0.3626315049599718
625,0.3273342302477573
626,0.3886157910296775
627,0.03932945793142828
628,0.2180830019528373
629,0.0010766995228459757
630,0.0004812528570470103
631,0.00045548523245445694
632,0.0014148319327109205
633,0.019638277794371568
634,0.05065827995493231
635,0.00043941732104130877
636,0.04915191053923119
637,0.0005594199962696276
638,0.000639568265099559
639,0.0005751346617912132
640,0.0004146979132507932
641,0.00047545145584448325
642,0.0004243148343978989
643,0.11257617094868941
644,0.010366202224501372
645,0.00037322774070739983
646,0.0004330230459378213
647,0.0006186719242724569
648,0.18108436768934397
649,0.00042783270220826924
650,0.08446712012409098
651,0.1659963519935791
652,0.00046486896331786
653,0.22614555770710734
654,0.0005276130781130301
655,0.058073617882243946
656,0.25837855065044596
657,0.00048284426677371137
658,0.0004583567171497123
659,0.29792257964240665
660,0.0006714056188995413
661,0.00048111157184131643
662,0.3698863900142333
663,0.24246318962616317
664,0.0006173757854001949
665,0.0012077286522550316
666,0.05245036475460978
667,0.0006185418672027996
668,0.25331798356539614
669,0.0006165791923085055
670,0.023438152539790903
671,0.28616957382510994
672,0.011693228056648297
673,0.0005306861615587729
674,0.010368657018556491
675,0.012505125856357265
676,0.2642858032357603
677,0.000502834582275034
678,0.21238813412039778
679,0.0007321656383912232
680,0.0003129589680392334
681,0.3119270357928589
682,0.3312964574253476
683,0.1491962741361134
684,0.27637700287929134
685,0.0005698295659067443
686,0.0002628509521526348
687,0.0005636219660387761
688,0.0005544060894026349
689,0.18771081275913507
690,0.029764829127653512
691,0.08156278803083904
692,0.2095763536818464
693,0.33159990728677774
694,0.00037682861553423323
695,0.0003648986286236947
696,0.06079239183763263
697,0.0006342495774881794
698,0.19823575788525521
699,0.0007554834297448731
700,0.3522348402512532
701,0.3536928928215657
702,0.0005020184630042205
703,0.005251568979831881
704,0.33174911801174745
705,0.36074202406466394
706,0.09992315493698294
707,0.32675746093203356
708,0.000441175393830345
709,0.0024231497938661897
710,0.23690704082138267
711,0.0005292259449427663
712,0.006029108906644778
713,0.3667866843445178
714,0.34659923278392185
715,0.0009880934338194337
716,0.16592459695231238
717,0.11367709045098019
718,0.0007819606756014522
719,0.36566930421607186
720,0.36437687482272424
721,0.3936440064014105
722,0.0002854773470921721
723,0.3607677397710211
724,0.0005027568794401117
725,0.0005109152052707767
726,0.1277094586448987
727,0.0005963647021297176
728,0.2914407102364661
729,0.0038693911987676553
730,0.317834492452795
731,0.0009112020332233687
732,0.0010739412326214784
733,0.0004918792158127464
734,0.13839200692380468
735,0.0005573782024628815
736,0.29934839623009596
737,0.0004067932952870203
738,0.0007839784302173604
739,0.1950746205196237
740,0.5179834132825303
741,0.276236185402123
742,0.2653559117727377
743,0.3496580718943877
744,0.0005501058970240363
745,0.0008531971772257128
746,0.0011945955171399707
747,0.00018434352687380552
748,0.000935053983754066
749,0.15378670801012123
750,0.0005116457430689614
751,0.0007016441720547702
752,0.0005319372115468692
753,0.3267411718577269
754,0.0004396514856267786
755,0.0007077947422816968
756,0.0006104265795549934
757,0.275334744220237
758,0.000366121882904562
759,0.3270787221564513
760,0.3745204622231009
761,0.0005060728004097701
762,0.0007000974759250484
763,0.0005231197465304858
764,0.0007343731121475613
765,0.22453368365307666
766,0.001024803695025414
767,0.4439337355714912
768,0.45709767776528404
769,0.054372738907723844
770,0.0006200273720415849
771,0.3173139201922172
772,0.3026252422993306
773,0.02209231485676457
774,0.0012539194600036014
775,0.0009405189921947709
776,0.3856956318121082
777,0.0005886974651854896
778,0.21275076626505726
779,0.0006624095162910887
780,0.0006402190851862309
781,0.0003434338079541854
782,0.35563565053724977
783,0.0006743068026438705
784,0.0005683185572449849
785,0.0010148813647656218
786,0.17382614302687793
787,0.0013274450603446204
788,0.355185333909501
789,0.19996742300705123
790,0.07941787160130243
791,0.30066344016564134
792,0.0006247634338329013
793,0.3516552198968181
794,0.37093720470058444
795,0.3420466648721008
796,0.000597619020201015
797,0.20787014916524868
798,0.00042963019415203556
799,0.000577247721432878
800,0.32946190006369747
801,0.0005422248846341405
802,0.18919636507641396
803,0.2517272544162998
804,0.3582761034451516
805,0.4029035641404142
806,0.3788875449158958
807,0.07241669242814286
808,0.2160262934039618
809,0.23229171675022522
810,0.21919016805238387
811,0.00045540800130577057
812,0.0004491780280723388
813,0.0005877920349802667
814,0.0006041773619225631
815,0.2856136964976537
816,0.0005624834148169421
817,0.4165225531550266
818,0.0005546701963915515
819,0.0008651189169828606
820,0.14783538023506887
821,0.43289680889290977
822,0.0004979649736134616
823,0.09025122924807802
824,0.0004976170983584028
825,0.002539100320627512
826,0.2913603941824692
827,0.03371633243917412
828,0.36841254205981755
829,0.0010872977256927644
830,0.17105080332014422
831,0.1665464898255111
832,0.12087694446396838
833,0.26540203783185
834,0.000556202389465247
835,0.0005035173376637072
836,0.04906404677648011
837,0.000506087248549332
838,0.0009626725991005714
839,0.0007759978521391214
840,0.01373764505128545
841,0.0007688714947339843
842,0.2473872877130388
843,0.3653578049542835
844,0.00038127431408100157
845,0.0004968243295612712
846,0.22999256727768694
847,0.11755910471162473
848,0.0010840475112081007
849,0.2949809007786941
850,0.0005321987122381348
851,0.0004136178184079733
852,0.2583049983545732
853,0.1683386711335051
854,0.0010531664721356217
855,0.0013702209868370332
856,0.00067099627922397
857,0.29468586368989097
858,0.001028774502156044
859,0.0004124614368242542
860,0.2597020154945499
861,0.0005497976928220913
862,0.21513980461664672
863,0.24889839160343125
864,0.09581418575447495
865,0.04191711370496458
866,0.19289308744701816
867,0.02814397145304091
868,0.0010795003622505047
869,0.4944773378787207
870,0.0005784148343660758
871,0.0005158804399025115
872,0.2907520177280718
873,0.00041939153621441794
874,0.0005614354150095876
875,0.0006985291471857221
876,0.0010184144205677389
877,0.003883338182385909
878,0.0005024256041836782
879,0.007070013440661846
880,0.14499313899795122
881,0.4137843212712833
882,0.15275996926145502
883,0.000573834176132176
884,0.0006283967279543975
885,0.0008404967349434317
886,0.00043781121969462585
887,0.0005221187167656148
888,0.17202908151565435
889,0.006203943439800683
890,0.028375711380739663
891,0.31694966127990387
892,0.4084903115387435
893,0.0006051364987274514
894,0.0005163118301281051
895,0.0005277056826448504
896,0.0004122059167715969
897,0.2614321323508823
898,0.13853803460468825
899,0.3082409977517371
900,0.34423376593741034
901,0.001302611269021741
902,0.005971869925288448
903,0.000749145810316517
904,0.33889015309135406
905,0.0005014186378352272
906,0.03972946195911989
907,0.3454916873269929
908,0.0004966394807974846
909,0.4227748173759586
910,0.000533890258198978
911,0.0003591735596505719
912,0.40938841154280325
913,0.15449828544952623
914,0.19880254055877533
915,0.12796933227651353
916,0.020068029946358645
917,0.0010082160634048928
918,0.3489018834734176
919,0.2201129342612122
920,0.238780798549649
921,0.0007439235935600111
922,0.0005149755268590105
923,0.00047149631162502186
924,0.0010698942184525005
925,0.1938696841103606
926,0.4076057884914578
927,0.2689760102428701
928,0.027076077888704798
929,0.0006060857404889046
930,0.08714449147086704
931,0.0005626450880517166
932,0.008718118388823451
933,0.32266940847944237
934,0.09418071308395388
935,0.11035611346939456
936,0.0005678091429537929
937,0.138490954432037
938,0.010476536413806477
939,0.0004406285894761817
940,0.0004908057524570106
941,0.29301570400899246
942,0.32860505196848655
943,0.0010262143196614225
944,0.41249102527846626
945,0.0006749928569998339
946,0.000821187805169638
947,0.0006289207572830323
948,0.00036248378095671133
949,0.3081157446137174
950,0.3141740112766565
951,0.0006340644878570383
952,0.0005497976928220913
953,0.0003864352344175702
954,0.0005029049189066423
955,0.36275778842433554
956,0.01783060304627712
957,0.032695532510571695
958,0.0014551393589793717
959,0.35431297524803995
960,0.20253253186717649
961,0.20851965797946903
962,0.21854282196649047
963,0.00035772452698653104
964,0.0005029049189066423
965,0.3927304137454809
966,0.0005796696821289204
967,0.17296172008388708
968,0.0004330230459378213
969,0.2419345624510422
970,0.0002950420785556454
971,0.0006463190765326308
972,0.22413427815485157
973,0.3285594621922363
974,0.0005381927944654213
975,0.0007439672808278705
976,0.001352726419780819
977,0.0005080771665252788
978,0.0007825459987622114
979,0.000825588098355459
980,0.3256914418591185
981,0.23181481364159973
982,0.0004977579805930246
983,0.000650740030584008
984,0.00046722504517043883
985,0.016531386656908377
986,0.03445821037336012
987,0.09486585375902969
988,0.014147209128983934
989,0.35908874276290653
990,0.09887990495655462
991,0.02119382348538739
992,0.491352643684783
993,0.3395132138090401
994,0.0005049777443635144
995,0.0005544051271145633
996,0.2747133255919153
997,0.10278175481035354
998,0.0004858840207279073
999,0.001017240554186886
1000,0.23462993792576184
1001,0.3475829271010752
1002,0.2981539298155294
1003,0.0005537289028738867
1004,0.0006757987954750768
1005,0.2840948857428455
1006,0.00080733728008257
1007,0.2310835655750044
1008,0.02406548369748165
1009,0.4217778918362496
1010,0.0005750670031553071
1011,0.11699817856332621
1012,0.15529212217242105
1013,0.34715934984690777
1014,0.00036821655849891664
1015,0.34306175822299406
1016,0.1565752549186439
1017,0.2409954078631902
1018,0.013582449105679703
1019,0.027983947318071568
1020,0.09258152316686086
1021,0.16136814092711863
1022,0.29722680877800456
1023,0.0004812528570470103
1024,0.17491252327892626
1025,0.2294899682446538
1026,0.0007392026584739398
1027,0.2049372402753703
1028,0.00041895961839801265
1029,0.00047149631162502186
1030,0.3732438306393363
1031,0.14341291678551002
1032,0.18430564067768654
1033,0.25454490163555055
1034,0.10782679514387118
1035,0.0006238504280462445
1036,0.48932781512245827
1037,0.0005276130781130301
1038,0.36147223726987365
1039,0.01196000060343093
1040,0.2119682063041623
1041,0.0005073523772875829
1042,0.18506179178480794
1043,0.3765053681866353
1044,0.00045891474645501276
1045,0.0005376830893012149
1046,0.0005053876819725001
1047,0.0003695573795532808
1048,0.08518521865997292
1049,0.24648765906392947
1050,0.000487580664436192
1051,0.0006287789411218307
1052,0.4606725294007353
1053,0.11944249184754267
1054,0.0019050332642974587
1055,0.2589953448639531
1056,0.21197613050679462
1057,0.0006455171960080637
1058,0.00038303083542752243
1059,0.12394029676329288
1060,0.009130248513213035
1061,0.3537475674868546
1062,0.32784697478969427
1063,0.24883093168831483
1064,0.0004936863146778282
1065,0.0007034710417344374
1066,0.0006357981485303804
1067,0.00048318902925979866
1068,0.0008585435250725338
1069,0.0015030203880059972
1070,0.1669151810289641
1071,0.3588457658315467
1072,0.0005203208494654828
1073,0.2388032017694314
1074,0.36231389397517105
1075,0.05208287842385074
1076,0.1932630080086477
1077,0.0005062939134542547
1078,0.15941500564665315
1079,0.0006009564234903898
1080,0.0010681063476669053
1081,0.0009726782976983721
1082,0.0006103797188572351
1083,0.00037329290314359605
1084,0.0005159307291820333
1085,0.0005365854738865741
1086,0.33345200948969894
1087,0.3859451320451667
1088,0.2507438186629639
1089,0.0004979649736134616
1090,0.0006033956992828997
1091,0.0004912027372982666
1092,0.48714863569142974
1093,0.18128452942886875
1094,0.10745652633489951
1095,0.0005156029236545839
1096,0.15958206699051886
1097,0.001147350946145294
1098,0.04189358118815493
1099,0.359869306024143
1100,0.04210307341998876
1101,0.01581627789524568
1102,0.347978843091047
1103,0.0004801329302387084
1104,0.000692124275161143
1105,0.25839971290687064
1106,0.24889977824029738
1107,0.011532954981348388
1108,0.22813908010099898
1109,0.0005362032151833123
1110,0.0005347627144537112
1111,0.0006772588075185875
1112,0.32573294711491163
1113,0.164498319282144
1114,0.29841652379464145
1115,0.08233267255614847
1116,0.10123061501080909
1117,0.32609251582982207
1118,0.0006002628032788699
1119,0.0680240486752163
1120,0.39359757599000844
1121,0.3714667608325368
1122,0.0003718199567194385
1123,0.35550343425341047
1124,0.0004595590132200801
1125,0.3578252338407359
1126,0.2864336707134193
1127,0.09123925987110118
1128,0.00041895961839801265
1129,0.00062997677524771
1130,0.05217106387193773
1131,0.0006745320597503229
1132,0.3442454385265335
1133,0.0004943778751194753
1134,0.057207086428309815
1135,0.2969179145989878
1136,0.09750930881175482
1137,0.00041145768808316293
1138,0.0005292259449427663
1139,0.3051289663280248
1140,0.3533910947663455
1141,0.29158142321189956
1142,0.3875869009989192
1143,0.000663730188627718
1144,0.34393444998319106
1145,0.0013993341251945786
1146,0.4211677350782024
1147,0.036721894565752616
1148,0.0003915829879188467
1149,0.26900580616679026
1150,0.014554081440059163
1151,0.0016778535525925513
1152,0.0003674120075615488
1153,0.0007317781489918273
1154,0.11586675413253598
1155,0.261283764091091
1156,0.3270931313500811
1157,0.009478004499727816
1158,0.255117893456541
1159,0.0005908727997426397
1160,0.000828038385975451
1161,0.00041541600657266217
1162,0.30875098814119695
1163,0.0006265476820565987
1164,0.3830647598236681
1165,0.2941750601548866
1166,0.0007224880300565245
1167,0.0005855029227909474
1168,0.0016652934661693713
1169,0.024269046402338644
1170,0.4999065348055642
1171,0.35819361063064104
1172,0.2873520690494384
1173,0.0005324705484746345
1174,0.0004483558445297253
1175,0.00044935612022371216
1176,0.0005196781874900283
1177,0.030801132502419292
1178,0.03398553130975347
1179,0.0007937636708794366
1180,0.00040205345999026607
1181,0.06874206857489358
1182,0.00045540800130577057
1183,0.35030706254344907
1184,0.0005951903684566996
1185,0.0005985320964388112
1186,0.09718446234535093
1187,0.2878022140452801
1188,0.0003897314255317589
1189,0.00036185126699766985
1190,0.00039634902870289704
1191,0.0007034710417344374
1192,0.04012559599981828
1193,0.00041798152618066446
1194,0.000619816142106815
1195,0.015514163408304776
1196,0.0006308487383408334
1197,0.0005045894457391072
1198,0.032057411479539534
1199,0.005920190905236314
1200,0.3132974608876599
1201,0.0005185963593724658
1202,0.000534570891327417
1203,0.00021896601635644543
1204,0.10183473180089006
1205,0.020232376013781143
1206,0.2948015540928698
1207,0.147657460145834
1208,0.00043053546527001285
1209,0.4795921828260025
1210,0.19251534427850964
1211,0.0006659309307679527
1212,0.13361781579428342
1213,0.19868308975498855
1214,0.0005937861885282788
